student_id,quarter,ref_agency
21fee565929f,1,AGENCY D
21fee565929f,2,AGENCY D
21fee565929f,3,AGENCY D
21fee565929f,4,AGENCY D
21ff26df8bba,2,AGENCY F
21ff26df8bba,3,AGENCY F
22153baf737d,2,CHI PUB SCH
22153baf737d,3,CHI PUB SCH
2222e258a6be,2,CHI PUB SCH
2222e258a6be,4,CHI PUB SCH
2.22335E+11,2,CHI PUB SCH
2.22335E+11,3,CHI PUB SCH
2.22335E+11,4,CHI PUB SCH
2224dd7e64c7,1,AGENCY F
2224dd7e64c7,2,AGENCY F
2224dd7e64c7,3,AGENCY F
22258c893dda,3,AGENCY D
22258c893dda,4,AGENCY D
222bf2854605,3,AGENCY A
222bf2854605,4,AGENCY A
22341f25fd2d,1,CHI PUB SCH
22341f25fd2d,2,CHI PUB SCH
223c6a1ee825,1,CHI PUB SCH
223c6a1ee825,2,CHI PUB SCH
223c6a1ee825,3,CHI PUB SCH
2248fe4266e8,1,CHI PUB SCH
2248fe4266e8,2,CHI PUB SCH
2248fe4266e8,4,CHI PUB SCH
224d9d7a506c,1,CHI PUB SCH
224d9d7a506c,3,CHI PUB SCH
224d9d7a506c,4,CHI PUB SCH
224f9b6b780a,1,AGENCY E
224f9b6b780a,2,AGENCY E
224f9b6b780a,4,AGENCY E
2252106c8353,2,AGENCY C
2252106c8353,3,AGENCY C
2252106c8353,4,AGENCY C
22553904b906,2,AGENCY A
22553904b906,4,AGENCY A
2256fc9d15dd,1,AGENCY B
2256fc9d15dd,2,AGENCY B
2258ec85fd64,2,AGENCY E
2258ec85fd64,3,AGENCY E
225a9819d4e3,3,AGENCY D
225a9819d4e3,4,AGENCY D
2266512f6a47,1,AGENCY F
2266512f6a47,2,AGENCY F
2266512f6a47,3,AGENCY F
2266512f6a47,4,AGENCY F
22668350dfb2,4,AGENCY C
2268283391f4,1,AGENCY A
2268283391f4,2,AGENCY A
2268283391f4,3,AGENCY A
226a1ce16ac0,1,AGENCY F
226a1ce16ac0,3,AGENCY F
226a1ce16ac0,4,AGENCY F
2271f512c559,2,AGENCY D
2271f512c559,3,AGENCY D
2271f512c559,4,AGENCY D
2272d4093617,2,AGENCY D
227e9458636f,1,AGENCY G
227e9458636f,2,AGENCY G
227e9458636f,4,AGENCY G
228021fc186a,1,AGENCY E
228021fc186a,3,AGENCY E
228150fd6324,1,AGENCY E
228150fd6324,2,AGENCY E
228150fd6324,3,AGENCY E
228150fd6324,4,AGENCY E
22932b92ae56,2,CHI PUB SCH
22932b92ae56,3,CHI PUB SCH
2294628a88d8,2,AGENCY F
2294bc656649,1,AGENCY A
22a1bdf30886,4,AGENCY B
22a576544998,2,AGENCY F
22a576544998,3,AGENCY F
22a77d348c34,1,AGENCY B
22a77d348c34,3,AGENCY B
22a77d348c34,4,AGENCY B
22ae0de3ef01,2,AGENCY A
22ae0de3ef01,3,AGENCY A
22ae0de3ef01,4,AGENCY A
22b6e5aae2b6,2,AGENCY A
22b6e5aae2b6,3,AGENCY A
22b6e5aae2b6,4,AGENCY A
22b6fb1451cc,2,AGENCY E
22b6fb1451cc,3,AGENCY E
22b6fb1451cc,4,AGENCY E
22b702b83aa8,1,AGENCY C
22b7fe15d15d,2,AGENCY D
22b7fe15d15d,3,AGENCY D
22b7fe15d15d,4,AGENCY D
22bd83d9a704,1,AGENCY G
22bd83d9a704,2,AGENCY G
22bd83d9a704,3,AGENCY G
22bd83d9a704,4,AGENCY G
22c4bfadac9e,1,CHI PUB SCH
22c4bfadac9e,2,CHI PUB SCH
22ca7feb5fbd,1,AGENCY G
22ca7feb5fbd,2,AGENCY G
22cd832d4775,2,AGENCY C
22cd832d4775,4,AGENCY C
22cdb9ade6b1,1,CHI PUB SCH
22cdb9ade6b1,2,CHI PUB SCH
22d1b56d3747,2,CHI PUB SCH
22d1b56d3747,3,CHI PUB SCH
22d1b56d3747,4,CHI PUB SCH
22d5cb1c803a,3,AGENCY F
22d5cb1c803a,4,AGENCY F
22d64e87a128,1,AGENCY C
22d64e87a128,3,AGENCY C
22d64e87a128,4,AGENCY C
22d8c8eb983a,1,AGENCY G
22d8c8eb983a,3,AGENCY G
22d8c8eb983a,4,AGENCY G
22e1684a0c62,1,AGENCY D
22e1684a0c62,3,AGENCY D
22e16960eae3,1,AGENCY B
22e16960eae3,2,AGENCY B
22e16960eae3,4,AGENCY B
22e16c4fe9a3,1,AGENCY G
22e43109be4f,1,AGENCY C
22e6e12dee05,1,AGENCY G
22e6e12dee05,2,AGENCY G
22e6e12dee05,3,AGENCY G
22e6e12dee05,4,AGENCY G
22e77427f787,1,AGENCY C
22e77427f787,2,AGENCY C
22e77427f787,4,AGENCY C
22f78206990f,1,AGENCY G
22f78206990f,3,AGENCY G
22f78206990f,4,AGENCY G
22f7d326b0d2,1,AGENCY G
22f7d326b0d2,2,AGENCY G
22f7d326b0d2,3,AGENCY G
22f7d326b0d2,4,AGENCY G
22f8c971d0d0,1,CHI PUB SCH
22f8c971d0d0,2,CHI PUB SCH
22f8c971d0d0,4,CHI PUB SCH
23017d27e63f,1,AGENCY G
23017d27e63f,3,AGENCY G
23017d27e63f,4,AGENCY G
2.30944E+11,2,AGENCY A
2.30944E+11,3,AGENCY A
230d7348f28d,1,CHI PUB SCH
230d7348f28d,3,CHI PUB SCH
230d7348f28d,4,CHI PUB SCH
230e9d0405b2,1,CHI PUB SCH
230e9d0405b2,2,CHI PUB SCH
230e9d0405b2,3,CHI PUB SCH
2315ee8463fd,1,AGENCY F
2315ee8463fd,3,AGENCY F
2315ee8463fd,4,AGENCY F
2317cb7da069,1,AGENCY F
2317cb7da069,2,AGENCY F
2317cb7da069,4,AGENCY F
2.32627E+11,1,AGENCY E
2.32627E+11,2,AGENCY E
2.32627E+11,3,AGENCY E
2.32627E+11,4,AGENCY E
2326598a407f,1,AGENCY B
2326598a407f,2,AGENCY B
2326598a407f,3,AGENCY B
2326598a407f,4,AGENCY B
2326e61434dd,1,CHI PUB SCH
2326e61434dd,2,CHI PUB SCH
2326e61434dd,3,CHI PUB SCH
232fed8a8a8e,4,AGENCY F
2332907d38bc,4,AGENCY B
23339a71a16a,2,CHI PUB SCH
23339a71a16a,3,CHI PUB SCH
23339a71a16a,4,CHI PUB SCH
2334858cc026,1,AGENCY E
2334858cc026,2,AGENCY E
23354fef9617,1,AGENCY D
23354fef9617,3,AGENCY D
23354fef9617,4,AGENCY D
233a964bd935,1,CHI PUB SCH
233a964bd935,2,CHI PUB SCH
233a964bd935,4,CHI PUB SCH
2348a7ec1bf7,1,CHI PUB SCH
2348a7ec1bf7,2,CHI PUB SCH
2348bcaa00bf,1,CHI PUB SCH
2348bcaa00bf,2,CHI PUB SCH
2348bcaa00bf,3,CHI PUB SCH
234db1be7e3c,1,CHI PUB SCH
234db1be7e3c,2,CHI PUB SCH
235433b55e22,2,AGENCY G
235433b55e22,3,AGENCY G
235936f1da3c,2,AGENCY A
235936f1da3c,3,AGENCY A
235f309c9736,3,AGENCY D
2362812131c8,1,AGENCY C
2362812131c8,3,AGENCY C
236f4f26f2b9,1,AGENCY F
2371351b8470,1,CHI PUB SCH
2371351b8470,2,CHI PUB SCH
2371351b8470,3,CHI PUB SCH
2.37526E+11,1,CHI PUB SCH
2.37526E+11,2,CHI PUB SCH
2.37526E+11,4,CHI PUB SCH
23794326060a,2,CHI PUB SCH
23794326060a,3,CHI PUB SCH
23794326060a,4,CHI PUB SCH
2379d0eaec1c,1,AGENCY D
2379d0eaec1c,2,AGENCY D
2379d0eaec1c,3,AGENCY D
2379d0eaec1c,4,AGENCY D
238a34a769db,2,AGENCY A
238bd760df9b,2,AGENCY C
238bd760df9b,3,AGENCY C
238bd760df9b,4,AGENCY C
23927c2696aa,1,AGENCY C
23927c2696aa,4,AGENCY C
239d0ed61cf1,2,AGENCY A
239d0ed61cf1,3,AGENCY A
239d0ed61cf1,4,AGENCY A
23a39b044e9b,3,AGENCY E
23a39b044e9b,4,AGENCY E
23ae811db293,2,AGENCY B
23ae811db293,3,AGENCY B
23afd7195d13,1,AGENCY C
23afd7195d13,2,AGENCY C
23b15e0c41db,1,AGENCY D
23b15e0c41db,2,AGENCY D
23b1f27978d1,1,CHI PUB SCH
23b1f27978d1,2,CHI PUB SCH
23b1f27978d1,4,CHI PUB SCH
23b6b7b94ea3,2,CHI PUB SCH
23b6b7b94ea3,3,CHI PUB SCH
23b961ce7cdb,1,AGENCY F
23b961ce7cdb,3,AGENCY F
23b961ce7cdb,4,AGENCY F
23bd02628eb0,2,AGENCY C
23bee3264988,3,AGENCY E
23bee3264988,4,AGENCY E
23c151d18aca,2,AGENCY D
23c151d18aca,4,AGENCY D
23e31614f293,1,AGENCY G
23e31614f293,3,AGENCY G
23e31614f293,4,AGENCY G
23e3526822bf,3,AGENCY E
23e3526822bf,4,AGENCY E
23f38d85e735,1,CHI PUB SCH
23f38d85e735,2,CHI PUB SCH
23f38d85e735,3,CHI PUB SCH
23f38d85e735,4,CHI PUB SCH
23f4943e1ae9,2,AGENCY B
23f4943e1ae9,3,AGENCY B
23f4943e1ae9,4,AGENCY B
23f631d84960,2,CHI PUB SCH
23f631d84960,4,CHI PUB SCH
23f9a70eba2c,2,AGENCY F
23f9a70eba2c,3,AGENCY F
23fc0aa79a7c,1,AGENCY F
23fc0aa79a7c,3,AGENCY F
2401f30dd99d,2,AGENCY B
2401f30dd99d,3,AGENCY B
2401f30dd99d,4,AGENCY B
24070c8dcc2d,1,AGENCY A
24070c8dcc2d,4,AGENCY A
240784e18160,1,AGENCY B
240784e18160,4,AGENCY B
2411d6180fea,2,AGENCY E
2411d6180fea,3,AGENCY E
2411d6180fea,4,AGENCY E
2412450677a0,1,AGENCY E
2412450677a0,2,AGENCY E
2412450677a0,3,AGENCY E
2412450677a0,4,AGENCY E
2412f2b6b968,1,AGENCY D
2412f2b6b968,2,AGENCY D
2412f2b6b968,4,AGENCY D
2414ba74bd3b,1,CHI PUB SCH
2414ba74bd3b,2,CHI PUB SCH
2414ba74bd3b,4,CHI PUB SCH
2418d55f22df,1,CHI PUB SCH
2418d55f22df,3,CHI PUB SCH
2418d55f22df,4,CHI PUB SCH
241ae3f4651c,3,AGENCY A
241c822d0ced,1,AGENCY E
241c822d0ced,3,AGENCY E
241c822d0ced,4,AGENCY E
241db0d1c8b0,2,AGENCY G
2424cb1f4f9a,3,AGENCY F
2424da6ab9f1,2,AGENCY B
2424da6ab9f1,3,AGENCY B
2424da6ab9f1,4,AGENCY B
2429bca7e169,2,CHI PUB SCH
2429bca7e169,3,CHI PUB SCH
242a9898dc28,1,CHI PUB SCH
242a9898dc28,2,CHI PUB SCH
242a9898dc28,4,CHI PUB SCH
242cf6bf1225,1,AGENCY E
242cf6bf1225,2,AGENCY E
242cf6bf1225,3,AGENCY E
242cf6bf1225,4,AGENCY E
2431c9eadb28,1,AGENCY A
2431c9eadb28,2,AGENCY A
2431c9eadb28,3,AGENCY A
24397c0e4d1a,1,AGENCY D
24397c0e4d1a,2,AGENCY D
24397c0e4d1a,3,AGENCY D
24397c0e4d1a,4,AGENCY D
243fff1b1e90,1,AGENCY B
243fff1b1e90,2,AGENCY B
243fff1b1e90,3,AGENCY B
243fff1b1e90,4,AGENCY B
244262cf21dd,1,AGENCY D
244262cf21dd,3,AGENCY D
244610bb049b,1,AGENCY G
244610bb049b,2,AGENCY G
2452aae49eaf,1,AGENCY A
2452aae49eaf,2,AGENCY A
2452aae49eaf,3,AGENCY A
2452aae49eaf,4,AGENCY A
2457af828e9d,1,AGENCY A
2457af828e9d,2,AGENCY A
2457af828e9d,4,AGENCY A
2465b42342ff,1,CHI PUB SCH
2465b42342ff,4,CHI PUB SCH
24688678b7ab,2,CHI PUB SCH
24688678b7ab,3,CHI PUB SCH
24688678b7ab,4,CHI PUB SCH
246fc4037742,1,AGENCY F
246fc4037742,2,AGENCY F
246fc4037742,4,AGENCY F
2473f470ba1a,1,AGENCY F
2473f470ba1a,2,AGENCY F
24876797ab81,1,AGENCY C
24876797ab81,2,AGENCY C
248d8b99ed84,1,AGENCY D
248d8b99ed84,2,AGENCY D
248d8b99ed84,3,AGENCY D
248d8b99ed84,4,AGENCY D
2491d18728fb,4,AGENCY B
24950e319ff0,1,AGENCY F
24950e319ff0,4,AGENCY F
2497364011c8,1,AGENCY F
2497364011c8,2,AGENCY F
2497364011c8,3,AGENCY F
2497364011c8,4,AGENCY F
2498ee932ff5,1,AGENCY F
2498ee932ff5,2,AGENCY F
2498ee932ff5,3,AGENCY F
24ab7f6ae602,1,AGENCY A
24ab7f6ae602,2,AGENCY A
24ada98e6bb8,1,CHI PUB SCH
24ada98e6bb8,4,CHI PUB SCH
24b006de4ae0,1,AGENCY F
24b006de4ae0,2,AGENCY F
24b006de4ae0,4,AGENCY F
24b1e7fac090,4,AGENCY E
24be235e6fc8,1,AGENCY C
24be235e6fc8,2,AGENCY C
24ccde2144da,1,AGENCY G
24ccde2144da,2,AGENCY G
24ccde2144da,3,AGENCY G
24d1c724f5db,1,AGENCY G
24d1c724f5db,4,AGENCY G
24d4ff9f3338,1,CHI PUB SCH
24d4ff9f3338,2,CHI PUB SCH
24d4ff9f3338,3,CHI PUB SCH
24ddf9a42db1,1,AGENCY B
24ddf9a42db1,4,AGENCY B
24e08ba4afd6,1,CHI PUB SCH
24e08ba4afd6,3,CHI PUB SCH
24e08ba4afd6,4,CHI PUB SCH
24e96a6ef607,1,AGENCY A
24e96a6ef607,3,AGENCY A
24e96a6ef607,4,AGENCY A
24eac1e7aad0,1,CHI PUB SCH
24eac1e7aad0,2,CHI PUB SCH
24eac1e7aad0,3,CHI PUB SCH
24eac1e7aad0,4,CHI PUB SCH
24ebe9b9cfd6,2,CHI PUB SCH
24ebe9b9cfd6,3,CHI PUB SCH
24ecbbfa7765,1,AGENCY G
24ecbbfa7765,2,AGENCY G
24ef7fe9b5f4,1,AGENCY E
24ef7fe9b5f4,4,AGENCY E
24f5c1d1e9f6,1,AGENCY E
24fe8cb7f356,1,AGENCY A
24fe8cb7f356,3,AGENCY A
25001a8aece5,1,AGENCY E
25001a8aece5,2,AGENCY E
25001a8aece5,3,AGENCY E
250041f0d43e,3,AGENCY B
250041f0d43e,4,AGENCY B
25008f264f4d,3,AGENCY E
25008f264f4d,4,AGENCY E
250917d4c04d,1,AGENCY A
250917d4c04d,2,AGENCY A
2509714e3665,1,AGENCY B
2509714e3665,2,AGENCY B
2509714e3665,4,AGENCY B
250cc1845ea6,2,AGENCY C
250cc1845ea6,3,AGENCY C
250cc1845ea6,4,AGENCY C
251957092c92,1,AGENCY C
251957092c92,2,AGENCY C
251957092c92,4,AGENCY C
251a69134e02,1,CHI PUB SCH
251a69134e02,2,CHI PUB SCH
251a69134e02,3,CHI PUB SCH
2525180c7bb8,1,AGENCY A
252758026a40,2,AGENCY G
252758026a40,3,AGENCY G
252758026a40,4,AGENCY G
2527657f074d,2,AGENCY F
2527657f074d,3,AGENCY F
2527657f074d,4,AGENCY F
2528ae995017,2,AGENCY E
2528ae995017,3,AGENCY E
252fd5c819b8,2,AGENCY F
252fd5c819b8,4,AGENCY F
2533933ca05b,1,AGENCY G
2533933ca05b,2,AGENCY G
2533933ca05b,4,AGENCY G
2539f6ede820,1,CHI PUB SCH
2539f6ede820,2,CHI PUB SCH
2539f6ede820,3,CHI PUB SCH
253bfa25072d,1,AGENCY G
2544aa4e6425,1,AGENCY D
2544bd3cc891,1,AGENCY D
2544bd3cc891,4,AGENCY D
25475b1bbe45,2,AGENCY C
25475b1bbe45,3,AGENCY C
2549baaf2b20,1,AGENCY A
2549baaf2b20,2,AGENCY A
2549baaf2b20,3,AGENCY A
254dc2d10215,2,AGENCY D
254dc2d10215,3,AGENCY D
254ece5b93bd,3,AGENCY C
254fc4cae2ed,2,CHI PUB SCH
254fc4cae2ed,3,CHI PUB SCH
2558bd0a6203,1,AGENCY E
2558bd0a6203,3,AGENCY E
2558bd0a6203,4,AGENCY E
255d8474830f,3,AGENCY G
255d8474830f,4,AGENCY G
255e5e8485a6,1,AGENCY G
255e5e8485a6,2,AGENCY G
255e5e8485a6,3,AGENCY G
255fb25a2a9d,1,CHI PUB SCH
255fb25a2a9d,2,CHI PUB SCH
255fb25a2a9d,3,CHI PUB SCH
255fb25a2a9d,4,CHI PUB SCH
256168dcd8bc,1,AGENCY A
256168dcd8bc,2,AGENCY A
256470bbc076,2,AGENCY G
256470bbc076,3,AGENCY G
256470bbc076,4,AGENCY G
256a048e3e5e,1,AGENCY A
256a048e3e5e,2,AGENCY A
256a048e3e5e,3,AGENCY A
256a048e3e5e,4,AGENCY A
256b41a3b358,1,AGENCY F
256b41a3b358,2,AGENCY F
256b41a3b358,3,AGENCY F
256b41a3b358,4,AGENCY F
256dfa4d9bb8,3,AGENCY F
257e518c216f,1,AGENCY C
257e518c216f,2,AGENCY C
257e518c216f,4,AGENCY C
258311dbb0a4,1,AGENCY B
258311dbb0a4,2,AGENCY B
258d8b65627a,1,AGENCY D
258d8b65627a,3,AGENCY D
258ed61d1cee,1,AGENCY A
258ed61d1cee,4,AGENCY A
258f38d1c1d7,2,AGENCY G
258f38d1c1d7,3,AGENCY G
25986ec92a03,1,CHI PUB SCH
25986ec92a03,2,CHI PUB SCH
259a42f558f0,2,AGENCY C
259a42f558f0,3,AGENCY C
259a42f558f0,4,AGENCY C
259f828446d4,2,AGENCY F
259f828446d4,3,AGENCY F
259f828446d4,4,AGENCY F
25a0551e1ec1,2,AGENCY E
25a0551e1ec1,3,AGENCY E
25a8ed064d4f,1,AGENCY E
25a8ed064d4f,4,AGENCY E
25ad1b3167dc,2,AGENCY G
25ad1b3167dc,4,AGENCY G
25b08bf0940f,1,AGENCY A
25b477d2da82,1,AGENCY C
25b477d2da82,3,AGENCY C
25b477d2da82,4,AGENCY C
25b5a75d4f57,1,CHI PUB SCH
25b5a75d4f57,3,CHI PUB SCH
25b5a75d4f57,4,CHI PUB SCH
25b744f508bd,1,AGENCY F
25b744f508bd,2,AGENCY F
25b744f508bd,4,AGENCY F
25bf88c01d31,1,CHI PUB SCH
25bf88c01d31,3,CHI PUB SCH
25bf88c01d31,4,CHI PUB SCH
25c126c386f5,3,AGENCY F
25c126c386f5,4,AGENCY F
25cc1b75a4b6,1,CHI PUB SCH
25cc1b75a4b6,2,CHI PUB SCH
25cc1b75a4b6,3,CHI PUB SCH
25d152789733,1,CHI PUB SCH
25d152789733,2,CHI PUB SCH
25d1e21146d5,1,AGENCY C
25d1e21146d5,2,AGENCY C
25d1e21146d5,3,AGENCY C
25d4a1b4ee5d,3,AGENCY G
25d4a1b4ee5d,4,AGENCY G
25d9f6fac1e1,2,AGENCY G
25d9f6fac1e1,3,AGENCY G
25da78de69c9,1,CHI PUB SCH
25da78de69c9,2,CHI PUB SCH
25da78de69c9,4,CHI PUB SCH
25dc82b830ce,1,AGENCY A
25dc82b830ce,2,AGENCY A
25dc82b830ce,3,AGENCY A
25dc82b830ce,4,AGENCY A
25e7d3f6d5de,2,AGENCY F
25e7d3f6d5de,3,AGENCY F
25ebbdb1807c,3,CHI PUB SCH
25ebbdb1807c,4,CHI PUB SCH
25f409556bf8,1,AGENCY C
25f409556bf8,3,AGENCY C
25f409556bf8,4,AGENCY C
25f5baddaffc,1,AGENCY F
25f5baddaffc,2,AGENCY F
25f5baddaffc,3,AGENCY F
25f5fff3a377,1,AGENCY G
25f5fff3a377,2,AGENCY G
25f6ce4737e2,2,AGENCY F
25f6ce4737e2,3,AGENCY F
25f7b1a80289,1,CHI PUB SCH
25f7b1a80289,2,CHI PUB SCH
25f86f96a352,1,AGENCY E
25f86f96a352,2,AGENCY E
25f86f96a352,3,AGENCY E
25fafe9fde8a,2,CHI PUB SCH
25fafe9fde8a,3,CHI PUB SCH
2601b42ea5ca,1,AGENCY E
2601b42ea5ca,2,AGENCY E
2601cdd23eff,1,CHI PUB SCH
2601cdd23eff,2,CHI PUB SCH
2601cdd23eff,4,CHI PUB SCH
260adf5bfc89,1,AGENCY E
260adf5bfc89,2,AGENCY E
260adf5bfc89,3,AGENCY E
260adf5bfc89,4,AGENCY E
260b4fa1fafd,2,AGENCY E
260b4fa1fafd,3,AGENCY E
260b4fa1fafd,4,AGENCY E
260ca5ec80de,2,AGENCY F
261087ce39fd,1,AGENCY D
261087ce39fd,2,AGENCY D
261087ce39fd,4,AGENCY D
26183589e99e,1,CHI PUB SCH
26183589e99e,2,CHI PUB SCH
26183589e99e,3,CHI PUB SCH
26183589e99e,4,CHI PUB SCH
2619b9f4ec51,1,AGENCY E
2619b9f4ec51,2,AGENCY E
2619b9f4ec51,3,AGENCY E
2624b87723e5,1,AGENCY B
2624b87723e5,2,AGENCY B
2624b87723e5,3,AGENCY B
2624b87723e5,4,AGENCY B
262af6a5973e,1,CHI PUB SCH
262af6a5973e,2,CHI PUB SCH
262af6a5973e,3,CHI PUB SCH
2630282b4018,1,AGENCY A
2630282b4018,2,AGENCY A
2630282b4018,3,AGENCY A
2630282b4018,4,AGENCY A
26337622e348,2,AGENCY D
26354a6ce923,1,AGENCY G
26354a6ce923,2,AGENCY G
2636b5cb33fa,1,CHI PUB SCH
2636b5cb33fa,2,CHI PUB SCH
2636b5cb33fa,4,CHI PUB SCH
2638abe53f6f,2,CHI PUB SCH
2638abe53f6f,3,CHI PUB SCH
26419fb00a80,2,AGENCY A
264419575ead,1,CHI PUB SCH
264419575ead,2,CHI PUB SCH
26445c3514d7,3,AGENCY F
26445c3514d7,4,AGENCY F
264a445f41d0,2,CHI PUB SCH
264a445f41d0,3,CHI PUB SCH
264a445f41d0,4,CHI PUB SCH
264bb9b44f6c,1,AGENCY B
264bb9b44f6c,3,AGENCY B
264bb9b44f6c,4,AGENCY B
264ca19cb30a,2,AGENCY E
264ca19cb30a,3,AGENCY E
26596826207b,1,AGENCY C
26596826207b,2,AGENCY C
26596826207b,3,AGENCY C
266a6c97f2e6,2,CHI PUB SCH
266a6c97f2e6,3,CHI PUB SCH
266a6c97f2e6,4,CHI PUB SCH
2672e48c12ce,1,CHI PUB SCH
2672e48c12ce,3,CHI PUB SCH
2672e48c12ce,4,CHI PUB SCH
26825a665cc4,2,AGENCY D
2689a642355d,2,CHI PUB SCH
2689a642355d,3,CHI PUB SCH
2689a642355d,4,CHI PUB SCH
2693d9c308f9,1,CHI PUB SCH
2693d9c308f9,2,CHI PUB SCH
2693d9c308f9,3,CHI PUB SCH
2693d9c308f9,4,CHI PUB SCH
269847c7a40b,1,AGENCY C
2699f03449ed,2,AGENCY C
269cdb5b5d36,2,CHI PUB SCH
269cdb5b5d36,3,CHI PUB SCH
269e311956a6,4,AGENCY A
26a21b127194,3,AGENCY A
26a21b127194,4,AGENCY A
26ac3a64ad9a,2,AGENCY B
26ac3a64ad9a,3,AGENCY B
26b82b33b5f7,2,AGENCY A
26b82b33b5f7,3,AGENCY A
26ba03e4f66a,3,AGENCY B
26be84991acb,1,AGENCY G
26be84991acb,2,AGENCY G
26be84991acb,3,AGENCY G
26c2a98cb257,3,AGENCY D
26c2a98cb257,4,AGENCY D
26c7ce262c0d,2,AGENCY G
26c7ce262c0d,3,AGENCY G
26c7ce262c0d,4,AGENCY G
26caead765a9,2,CHI PUB SCH
26caead765a9,3,CHI PUB SCH
26caead765a9,4,CHI PUB SCH
26cb86960e33,1,AGENCY B
26cc7322df66,1,AGENCY A
26cc7322df66,2,AGENCY A
26cc7322df66,3,AGENCY A
26cc7322df66,4,AGENCY A
26d23bdc18c3,2,AGENCY F
26d23bdc18c3,3,AGENCY F
26d23bdc18c3,4,AGENCY F
26d90d10a3f6,2,AGENCY D
26d90d10a3f6,3,AGENCY D
26d90d10a3f6,4,AGENCY D
26e43eb4302e,1,AGENCY F
26e43eb4302e,3,AGENCY F
26e43eb4302e,4,AGENCY F
26e5a3298919,1,AGENCY B
26e5a3298919,2,AGENCY B
26eb4b539949,1,AGENCY G
26eb4b539949,3,AGENCY G
26eb4b539949,4,AGENCY G
26ed5099b7ed,1,AGENCY F
26ed5099b7ed,2,AGENCY F
26ed5099b7ed,3,AGENCY F
26ed5099b7ed,4,AGENCY F
26f081d99ee6,2,AGENCY E
26f081d99ee6,3,AGENCY E
26f081d99ee6,4,AGENCY E
26f21c3cf53c,2,AGENCY B
26fcee2781dd,1,AGENCY E
26fcee2781dd,3,AGENCY E
26fcee2781dd,4,AGENCY E
26fe94575cc7,1,AGENCY E
26fe94575cc7,4,AGENCY E
2700843b0ee9,3,CHI PUB SCH
2700843b0ee9,4,CHI PUB SCH
2704c8bc766d,1,AGENCY A
2704c8bc766d,3,AGENCY A
2704c8bc766d,4,AGENCY A
270788a8ee04,2,AGENCY G
270788a8ee04,3,AGENCY G
2707e0087342,2,AGENCY A
2707e0087342,3,AGENCY A
2707e0087342,4,AGENCY A
270a51ecb120,2,AGENCY D
270a51ecb120,3,AGENCY D
270a51ecb120,4,AGENCY D
27101a0e4cce,2,AGENCY F
271c1538d483,2,AGENCY F
271c1538d483,3,AGENCY F
2725371efcd6,2,AGENCY F
2725371efcd6,3,AGENCY F
272b7df99b20,2,AGENCY E
272b7df99b20,3,AGENCY E
272b7df99b20,4,AGENCY E
273005e64c3b,1,AGENCY A
273005e64c3b,3,AGENCY A
273005e64c3b,4,AGENCY A
27326f4af20e,3,AGENCY A
27326f4af20e,4,AGENCY A
273563bc80f3,1,AGENCY E
273563bc80f3,2,AGENCY E
273563bc80f3,3,AGENCY E
273563bc80f3,4,AGENCY E
273d2db43e05,3,AGENCY D
273dcca0e239,1,AGENCY C
273dcca0e239,2,AGENCY C
273dcca0e239,4,AGENCY C
273e5add5ae5,2,AGENCY G
273e5add5ae5,3,AGENCY G
273ec55c77c1,2,AGENCY E
273ec55c77c1,3,AGENCY E
273f47bdb7bd,1,CHI PUB SCH
273f47bdb7bd,3,CHI PUB SCH
273f47bdb7bd,4,CHI PUB SCH
2743989e4b99,1,AGENCY F
2743989e4b99,2,AGENCY F
2743989e4b99,3,AGENCY F
2743989e4b99,4,AGENCY F
27452b1f6481,1,AGENCY E
27452b1f6481,2,AGENCY E
27452b1f6481,3,AGENCY E
274da83a1d48,1,CHI PUB SCH
274da83a1d48,3,CHI PUB SCH
274da83a1d48,4,CHI PUB SCH
27509f395d36,1,AGENCY B
27509f395d36,3,AGENCY B
27509f395d36,4,AGENCY B
2751e820930e,1,AGENCY D
2751e820930e,2,AGENCY D
2751e820930e,4,AGENCY D
275dfb754827,1,CHI PUB SCH
275dfb754827,3,CHI PUB SCH
275dfb754827,4,CHI PUB SCH
275e23591129,2,CHI PUB SCH
275e23591129,3,CHI PUB SCH
2764f8e9e68f,1,CHI PUB SCH
2764f8e9e68f,2,CHI PUB SCH
27676751b028,2,AGENCY E
27676751b028,3,AGENCY E
276dace096cd,2,AGENCY B
276dace096cd,3,AGENCY B
276dace096cd,4,AGENCY B
27748cb39c52,3,CHI PUB SCH
27748cb39c52,4,CHI PUB SCH
2774b89a4bfb,1,AGENCY D
2774b89a4bfb,2,AGENCY D
2774b89a4bfb,3,AGENCY D
2774b89a4bfb,4,AGENCY D
2777c2261dc8,2,AGENCY A
2777c2261dc8,3,AGENCY A
2777c2261dc8,4,AGENCY A
27809a37c91f,1,AGENCY F
27809a37c91f,2,AGENCY F
27809a37c91f,3,AGENCY F
27809a37c91f,4,AGENCY F
27819d44d919,3,AGENCY G
27819d44d919,4,AGENCY G
27823fda01f9,1,CHI PUB SCH
27823fda01f9,2,CHI PUB SCH
27823fda01f9,3,CHI PUB SCH
2784488f0165,1,AGENCY C
2784488f0165,2,AGENCY C
2784488f0165,3,AGENCY C
27a18a4d6f56,2,AGENCY D
27a18a4d6f56,3,AGENCY D
27a66191d154,1,CHI PUB SCH
27a66191d154,2,CHI PUB SCH
27a680cdf033,2,AGENCY A
